$GPRMC,145015.000,A,4440.2088,N,00111.6755,W,4.44,227.80,201205,,,A*71
$GPRMC,145016.000,A,4440.2079,N,00111.6768,W,4.45,226.37,201205,,,A*7E
$GPRMC,145018.000,A,4440.2063,N,00111.6793,W,4.44,227.64,201205,,,A*79
$GPRMC,145019.000,A,4440.2054,N,00111.6806,W,4.52,226.31,201205,,,A*79
$GPRMC,145020.000,A,4440.2046,N,00111.6819,W,4.44,224.61,201205,,,A*7E
$GPRMC,145021.000,A,4440.2037,N,00111.6831,W,4.41,227.29,201205,,,A*79
$GPRMC,145023.000,A,4440.2021,N,00111.6856,W,4.35,224.69,201205,,,A*79
$GPRMC,145024.000,A,4440.2012,N,00111.6868,W,4.35,222.72,201205,,,A*7F
$GPRMC,145025.000,A,4440.2003,N,00111.6880,W,4.34,220.73,201205,,,A*7A
$GPRMC,145026.000,A,4440.1994,N,00111.6891,W,4.31,219.95,201205,,,A*7A
$GPRMC,145028.000,A,4440.1977,N,00111.6913,W,4.27,224.02,201205,,,A*75
$GPRMC,145029.000,A,4440.1968,N,00111.6925,W,4.24,224.43,201205,,,A*79
$GPRMC,145030.000,A,4440.1960,N,00111.6937,W,4.24,225.88,201205,,,A*7C
$GPRMC,145031.000,A,4440.1952,N,00111.6949,W,4.23,228.24,201205,,,A*79
$GPRMC,145033.000,A,4440.1937,N,00111.6974,W,4.19,226.58,201205,,,A*7A
$GPRMC,145034.000,A,4440.1929,N,00111.6986,W,4.18,227.81,201205,,,A*7B
$GPRMC,145035.000,A,4440.1921,N,00111.6998,W,4.28,227.48,201205,,,A*7B
$GPRMC,145036.000,A,4440.1913,N,00111.7010,W,4.25,225.68,201205,,,A*7C
$GPRMC,145038.000,A,4440.1897,N,00111.7034,W,4.27,224.81,201205,,,A*7D
$GPRMC,145039.000,A,4440.1889,N,00111.7047,W,4.30,226.68,201205,,,A*74
$GPRMC,145040.000,A,4440.1881,N,00111.7059,W,4.25,225.96,201205,,,A*7B
$GPRMC,145041.000,A,4440.1873,N,00111.7071,W,4.20,227.69,201205,,,A*7A
$GPRMC,145043.000,A,4440.1858,N,00111.7096,W,4.17,228.94,201205,,,A*71
$GPRMC,145044.000,A,4440.1851,N,00111.7108,W,4.14,227.95,201205,,,A*74
$GPRMC,145045.000,A,4440.1843,N,00111.7120,W,4.06,227.69,201205,,,A*7C
$GPRMC,145046.000,A,4440.1836,N,00111.7132,W,3.96,227.89,201205,,,A*7E
$GPRMC,145048.000,A,4440.1821,N,00111.7155,W,3.96,225.30,201205,,,A*77
$GPRMC,145049.000,A,4440.1813,N,00111.7167,W,3.97,225.74,201205,,,A*77
$GPRMC,145050.000,A,4440.1806,N,00111.7178,W,4.09,228.10,201205,,,A*7A
$GPRMC,145051.000,A,4440.1798,N,00111.7190,W,4.08,224.31,201205,,,A*7B
$GPRMC,145053.000,A,4440.1783,N,00111.7212,W,4.02,224.46,201205,,,A*70
$GPRMC,145054.000,A,4440.1775,N,00111.7224,W,4.00,225.42,201205,,,A*7C
